id,name,tot_pop,no_hc,with_hc,public_hc,private_hc,perc_no_hc,perc_hc
50007,"Chittenden County, Vermont",157522,8270,149252,45409,121499,0.052500603,0.947499397
50009,"Essex County, Vermont",6231,714,5517,3146,3340,0.114588349,0.885411651
50011,"Franklin County, Vermont",47684,2974,44710,18292,32313,0.062368929,0.937631071
50013,"Grand Isle County, Vermont",6979,372,6607,2803,4923,0.053302765,0.946697235
50015,"Lamoille County, Vermont",24720,2579,22141,9798,15326,0.104328479,0.895671521
50017,"Orange County, Vermont",28842,2062,26780,12066,19087,0.071492962,0.928507038
50019,"Orleans County, Vermont",26534,2286,24248,13683,14319,0.086153614,0.913846386
50021,"Rutland County, Vermont",60208,4355,55853,26632,39190,0.07233258,0.92766742
50023,"Washington County, Vermont",58817,3611,55206,21196,41743,0.061393815,0.938606185
50025,"Windham County, Vermont",43637,2965,40672,19528,28054,0.067946926,0.932053074
50027,"Windsor County, Vermont",55478,4031,51447,23509,37567,0.072659433,0.927340567
51001,"Accomack County, Virginia",32749,5789,26960,12018,20124,0.176768756,0.823231244
51003,"Albemarle County, Virginia",100334,8245,92089,21547,82845,0.082175534,0.917824466
51005,"Alleghany County, Virginia",15854,1587,14267,6218,11011,0.100100921,0.899899079
51007,"Amelia County, Virginia",12656,1582,11074,3932,8946,0.125,0.875
51009,"Amherst County, Virginia",31954,3912,28042,10658,22045,0.122425987,0.877574013
51011,"Appomattox County, Virginia",15070,1641,13429,5394,10266,0.108891838,0.891108162
51013,"Arlington County, Virginia",216067,23465,192602,29115,183064,0.108600573,0.891399427
51015,"Augusta County, Virginia",69948,7550,62398,20608,52962,0.107937325,0.892062675
51017,"Bath County, Virginia",4586,653,3933,1411,3573,0.142389882,0.857610118
51019,"Bedford County, Virginia",75109,7276,67833,21976,56820,0.096872545,0.903127455
51021,"Bland County, Virginia",5797,636,5161,2059,3996,0.10971192,0.89028808
51023,"Botetourt County, Virginia",32794,1829,30965,8743,27091,0.055772397,0.944227603
51025,"Brunswick County, Virginia",15254,2102,13152,6385,9037,0.137799921,0.862200079
51027,"Buchanan County, Virginia",22699,2704,19995,11385,11721,0.11912419,0.88087581
51029,"Buckingham County, Virginia",14410,2305,12105,5266,8457,0.159958362,0.840041638
51031,"Campbell County, Virginia",54347,7097,47250,17517,37389,0.130586785,0.869413215
51033,"Caroline County, Virginia",27374,3749,23625,8089,18785,0.136954775,0.863045225
51035,"Carroll County, Virginia",29723,4858,24865,11866,17422,0.163442452,0.836557548
51036,"Charles City County, Virginia",7151,944,6207,2543,4724,0.132009509,0.867990491
51037,"Charlotte County, Virginia",12260,2501,9759,4696,6576,0.203996737,0.796003263
51041,"Chesterfield County, Virginia",321365,32884,288481,68421,255110,0.102326016,0.897673984
51043,"Clarke County, Virginia",14054,1398,12656,3291,11468,0.09947346,0.90052654
51045,"Craig County, Virginia",5187,653,4534,1946,3514,0.125891652,0.874108348
51047,"Culpeper County, Virginia",46275,5589,40686,11876,33879,0.120777958,0.879222042
51049,"Cumberland County, Virginia",9913,1866,8047,3642,5815,0.188237668,0.811762332
51051,"Dickenson County, Virginia",15309,1770,13539,7228,8472,0.115618264,0.884381736
51053,"Dinwiddie County, Virginia",27582,3957,23625,7995,19254,0.143463128,0.856536872
51057,"Essex County, Virginia",11082,1632,9450,3773,7309,0.147265836,0.852734164
51059,"Fairfax County, Virginia",1103843,130783,973060,183445,895213,0.118479711,0.881520289
51061,"Fauquier County, Virginia",66261,6761,59500,13224,53163,0.102035888,0.897964112
51063,"Floyd County, Virginia",15375,1940,13435,4908,10461,0.126178862,0.873821138
51065,"Fluvanna County, Virginia",24658,2619,22039,6232,19202,0.106212994,0.893787006
51067,"Franklin County, Virginia",56025,7613,48412,19592,37586,0.135885765,0.864114235
51069,"Frederick County, Virginia",79318,9371,69947,17896,60952,0.118144683,0.881855317
51071,"Giles County, Virginia",16892,2834,14058,5583,11192,0.167771726,0.832228274
51073,"Gloucester County, Virginia",36108,4478,31630,9328,27716,0.124016838,0.875983162
51075,"Goochland County, Virginia",19996,1327,18669,5176,16490,0.066363273,0.933636727
51077,"Grayson County, Virginia",15127,2129,12998,6913,8374,0.14074172,0.85925828
51079,"Greene County, Virginia",18564,2380,16184,5037,13322,0.128205128,0.871794872
51081,"Greensville County, Virginia",8246,902,7344,3129,5375,0.109386369,0.890613631
51083,"Halifax County, Virginia",34982,5251,29731,14500,20606,0.150105769,0.849894231
51085,"Hanover County, Virginia",99845,5779,94066,20636,85658,0.057879714,0.942120286
51087,"Henrico County, Virginia",312547,36876,275671,74047,236058,0.117985455,0.882014545
51089,"Henry County, Virginia",52382,8033,44349,21664,31640,0.153354206,0.846645794
51091,"Highland County, Virginia",2258,446,1812,873,1539,0.197519929,0.802480071
51093,"Isle of Wight County, Virginia",35054,3510,31544,10045,26898,0.100131226,0.899868774
51095,"James City County, Virginia",68309,5395,62914,20257,55675,0.078979344,0.921020656
51097,"King and Queen County, Virginia",7073,1287,5786,2147,4565,0.181959565,0.818040435
51099,"King George County, Virginia",24070,1932,22138,4879,20000,0.080265891,0.919734109
51101,"King William County, Virginia",15987,1576,14411,3757,12399,0.098580096,0.901419904
51103,"Lancaster County, Virginia",11095,1219,9876,4661,8090,0.109869311,0.890130689
51105,"Lee County, Virginia",23967,3825,20142,11549,12287,0.159594442,0.840405558
51107,"Loudoun County, Virginia",337053,29246,307807,37391,292667,0.086769737,0.913230263
51109,"Louisa County, Virginia",33650,5435,28215,9786,22986,0.161515602,0.838484398
51111,"Lunenburg County, Virginia",11275,1657,9618,4790,6562,0.146962306,0.853037694
51113,"Madison County, Virginia",13049,1869,11180,4168,8956,0.143229366,0.856770634
51115,"Mathews County, Virginia",8808,715,8093,3303,6819,0.081176203,0.918823797
51117,"Mecklenburg County, Virginia",30557,4451,26106,12583,18903,0.145662205,0.854337795
51119,"Middlesex County, Virginia",10491,899,9592,4097,8234,0.085692498,0.914307502
51121,"Montgomery County, Virginia",95268,8457,86811,18534,77596,0.088770626,0.911229374
51125,"Nelson County, Virginia",14835,1876,12959,5090,10603,0.126457701,0.873542299
51127,"New Kent County, Virginia",18601,1310,17291,3522,15915,0.070426321,0.929573679
51131,"Northampton County, Virginia",11954,2784,9170,4694,6508,0.232892756,0.767107244
51133,"Northumberland County, Virginia",12306,1752,10554,4988,8652,0.142369576,0.857630424
51135,"Nottoway County, Virginia",14722,2315,12407,6423,8540,0.157247657,0.842752343
51137,"Orange County, Virginia",33724,4456,29268,11431,23370,0.13213142,0.86786858
51139,"Page County, Virginia",23721,3638,20083,8597,14657,0.153366216,0.846633784
51141,"Patrick County, Virginia",18144,2822,15322,7814,10467,0.15553351,0.84446649
51143,"Pittsylvania County, Virginia",62089,7997,54092,21817,41426,0.128798982,0.871201018
51145,"Powhatan County, Virginia",25371,2038,23333,5854,21118,0.080327933,0.919672067
51147,"Prince Edward County, Virginia",22519,3286,19233,6861,14935,0.145921222,0.854078778
51149,"Prince George County, Virginia",31521,2951,28570,7648,25345,0.093620126,0.906379874
51153,"Prince William County, Virginia",420411,56576,363835,69568,325284,0.134573073,0.865426927
51155,"Pulaski County, Virginia",33731,4021,29710,11819,22996,0.11920785,0.88079215
51157,"Rappahannock County, Virginia",7413,1056,6357,2295,5264,0.142452448,0.857547552
51159,"Richmond County, Virginia",7183,710,6473,2699,4989,0.098844494,0.901155506
51161,"Roanoke County, Virginia",91646,6378,85268,25516,73080,0.069593872,0.930406128
51163,"Rockbridge County, Virginia",22187,2940,19247,7268,15861,0.132510028,0.867489972
51165,"Rockingham County, Virginia",76963,10732,66231,20468,55257,0.139443629,0.860556371
51167,"Russell County, Virginia",28220,4146,24074,11713,16482,0.14691708,0.85308292
51169,"Scott County, Virginia",22252,2636,19616,9221,14248,0.118461262,0.881538738
51171,"Shenandoah County, Virginia",42113,5613,36500,13588,29336,0.133284259,0.866715741
51173,"Smyth County, Virginia",31331,4096,27235,13085,18579,0.13073314,0.86926686
51175,"Southampton County, Virginia",16985,2375,14610,5570,11276,0.139829261,0.860170739
51177,"Spotsylvania County, Virginia",125234,14924,110310,26081,98111,0.119168916,0.880831084
51179,"Stafford County, Virginia",128370,11151,117219,21792,108083,0.08686609,0.91313391
51181,"Surry County, Virginia",6878,1080,5798,2127,4525,0.15702239,0.84297761
51183,"Sussex County, Virginia",7068,654,6414,3263,4358,0.092529711,0.907470289
51185,"Tazewell County, Virginia",43277,6482,36795,17806,25458,0.149779329,0.850220671
51187,"Warren County, Virginia",37788,4750,33038,9270,28033,0.125701281,0.874298719
51191,"Washington County, Virginia",54327,6385,47942,19394,36903,0.117529037,0.882470963
51193,"Westmoreland County, Virginia",17460,3233,14227,6344,10889,0.185166094,0.814833906
51195,"Wise County, Virginia",38704,5715,32989,15794,22798,0.147659157,0.852340843
51197,"Wythe County, Virginia",28988,4157,24831,10164,18333,0.143404167,0.856595833
51199,"York County, Virginia",62693,4380,58313,12505,54456,0.069864259,0.930135741
51510,"Alexandria city, Virginia",143392,21305,122087,24258,109320,0.148578721,0.851421279
51520,"Bristol city, Virginia",17412,2754,14658,7026,10003,0.158166782,0.841833218
51530,"Buena Vista city, Virginia",6607,1073,5534,2298,4034,0.162403511,0.837596489
51540,"Charlottesville city, Virginia",44127,4967,39160,8794,33466,0.11256147,0.88743853
51550,"Chesapeake city, Virginia",216510,20447,196063,51529,169882,0.094439056,0.905560944
51570,"Colonial Heights city, Virginia",17291,2088,15203,5280,12905,0.120756463,0.879243537
51580,"Covington city, Virginia",5713,800,4913,2452,3725,0.140031507,0.859968493
51590,"Danville city, Virginia",41597,5882,35715,19360,22788,0.141404428,0.858595572
51595,"Emporia city, Virginia",5473,1162,4311,2460,2620,0.212315001,0.787684999
51600,"Fairfax city, Virginia",23027,2949,20078,4471,18408,0.128067052,0.871932948
51610,"Falls Church city, Virginia",12996,549,12447,1567,11921,0.042243767,0.957756233
51620,"Franklin city, Virginia",8384,1367,7017,3784,4417,0.163048664,0.836951336
51630,"Fredericksburg city, Virginia",26407,3771,22636,5883,19314,0.142803045,0.857196955
51640,"Galax city, Virginia",6721,933,5788,3112,3697,0.138818628,0.861181372
51650,"Hampton city, Virginia",131534,17172,114362,40037,91884,0.130551796,0.869448204
51660,"Harrisonburg city, Virginia",50060,7803,42257,9175,36276,0.155872952,0.844127048
51670,"Hopewell city, Virginia",22099,3550,18549,8545,13021,0.160640753,0.839359247
51678,"Lexington city, Virginia",5761,394,5367,1132,4766,0.068390904,0.931609096
51680,"Lynchburg city, Virginia",76098,9677,66421,23695,51825,0.127164971,0.872835029
51683,"Manassas city, Virginia",40338,8799,31539,7549,26444,0.218131786,0.781868214
51685,"Manassas Park city, Virginia",14898,3598,11300,2597,9541,0.241508927,0.758491073
51690,"Martinsville city, Virginia",13341,2272,11069,6246,6614,0.170302076,0.829697924
51700,"Newport News city, Virginia",172025,24417,147608,48304,118855,0.141938672,0.858061328
51710,"Norfolk city, Virginia",219814,36887,182927,64861,139056,0.167810058,0.832189942
51720,"Norton city, Virginia",3962,475,3487,1650,2276,0.119888945,0.880111055
51730,"Petersburg city, Virginia",31528,6144,25384,13120,16313,0.194874397,0.805125603
51735,"Poquoson city, Virginia",11915,823,11092,2740,10042,0.069072598,0.930927402
51740,"Portsmouth city, Virginia",91804,12311,79493,32609,57842,0.134100911,0.865899089
51750,"Radford city, Virginia",16835,1615,15220,3369,13027,0.095931096,0.904068904
51760,"Richmond city, Virginia",208551,36408,172143,68924,122302,0.174576003,0.825423997
51770,"Roanoke city, Virginia",96633,16221,80412,34396,56371,0.167861911,0.832138089
51775,"Salem city, Virginia",24531,2756,21775,6272,18846,0.112347642,0.887652358
51790,"Staunton city, Virginia",23581,3365,20216,7795,16258,0.142699631,0.857300369
51800,"Suffolk city, Virginia",83045,8449,74596,23210,61123,0.10174002,0.89825998
51810,"Virginia Beach city, Virginia",421128,44111,377017,88657,337844,0.104744876,0.895255124
51820,"Waynesboro city, Virginia",21020,2952,18068,7997,13176,0.140437678,0.859562322
51830,"Williamsburg city, Virginia",14245,1116,13129,3149,11729,0.078343278,0.921656722
51840,"Winchester city, Virginia",26757,4498,22259,7607,17804,0.168105542,0.831894458
53001,"Adams County, Washington",18720,4477,14243,7173,8438,0.239155983,0.760844017
53003,"Asotin County, Washington",21722,2826,18896,9174,13864,0.130098518,0.869901482
53005,"Benton County, Washington",180612,25466,155146,56484,121615,0.140998383,0.859001617
53007,"Chelan County, Washington",73111,14171,58940,26864,45643,0.193828562,0.806171438
53009,"Clallam County, Washington",70772,9803,60969,31467,44653,0.138515232,0.861484768
53011,"Clark County, Washington",435897,54179,381718,133954,301342,0.124293124,0.875706876
53013,"Columbia County, Washington",3970,421,3549,1961,2348,0.10604534,0.89395466
53015,"Cowlitz County, Washington",101101,12787,88314,41429,62347,0.126477483,0.873522517
53017,"Douglas County, Washington",39027,7782,31245,15247,21011,0.199400415,0.800599585
53019,"Ferry County, Washington",7577,1174,6403,3903,3647,0.154942589,0.845057411
53021,"Franklin County, Washington",82660,16456,66204,29086,43552,0.199080571,0.800919429
53023,"Garfield County, Washington",2203,233,1970,975,1396,0.105764866,0.894235134
53025,"Grant County, Washington",90828,18305,72523,36298,45264,0.201534769,0.798465231
53027,"Grays Harbor County, Washington",68669,11662,57007,28027,39179,0.169829181,0.830170819
53029,"Island County, Washington",74322,7337,66985,24843,57243,0.098719087,0.901280913
53031,"Jefferson County, Washington",29196,3580,25616,13589,19173,0.122619537,0.877380463
53033,"King County, Washington",1995579,222174,1773405,457027,1500054,0.111333102,0.888666898
53035,"Kitsap County, Washington",240398,24365,216033,73605,180624,0.101352757,0.898647243
53037,"Kittitas County, Washington",41383,5610,35773,11844,29152,0.135562912,0.864437088
53039,"Klickitat County, Washington",20620,2818,17802,8733,12566,0.136663434,0.863336566
53041,"Lewis County, Washington",74613,10561,64052,32991,43884,0.141543699,0.858456301
53043,"Lincoln County, Washington",10286,1262,9024,4106,6576,0.122691036,0.877308964
53045,"Mason County, Washington",59386,9965,49421,25095,35260,0.167800492,0.832199508
53047,"Okanogan County, Washington",40688,8318,32370,18223,19604,0.20443374,0.79556626
53049,"Pacific County, Washington",20415,3136,17279,9789,11754,0.15361254,0.84638746
53051,"Pend Oreille County, Washington",12861,1930,10931,6113,7139,0.150066091,0.849933909
53053,"Pierce County, Washington",788490,100813,687677,234959,550264,0.127855775,0.872144225
53055,"San Juan County, Washington",15787,2323,13464,5977,10814,0.147146386,0.852853614
53057,"Skagit County, Washington",117171,17169,100002,43066,75033,0.146529431,0.853470569
53059,"Skamania County, Washington",11152,1493,9659,3814,7271,0.133877331,0.866122669
53061,"Snohomish County, Washington",726099,88572,637527,179580,528568,0.121983366,0.878016634
53063,"Spokane County, Washington",467915,57609,410306,160187,308845,0.123118515,0.876881485
53065,"Stevens County, Washington",43258,6208,37050,19277,25376,0.143511027,0.856488973
53067,"Thurston County, Washington",253225,28356,224869,72995,189199,0.111979465,0.888020535
53069,"Wahkiakum County, Washington",3931,474,3457,1882,2595,0.120580005,0.879419995
53071,"Walla Walla County, Washington",56330,8284,48046,20175,36909,0.147061956,0.852938044
53073,"Whatcom County, Washington",203319,25155,178164,62035,140801,0.123721836,0.876278164
53075,"Whitman County, Washington",45745,4134,41611,9838,35974,0.090370532,0.909629468
53077,"Yakima County, Washington",243589,56854,186735,84623,127030,0.233401344,0.766598656
54001,"Barbour County, West Virginia",16567,2485,14082,7081,9279,0.149996982,0.850003018
54003,"Berkeley County, West Virginia",106531,13760,92771,32542,74842,0.129164281,0.870835719
54005,"Boone County, West Virginia",24144,2807,21337,10380,14683,0.116260769,0.883739231
54007,"Braxton County, West Virginia",14026,1995,12031,6139,7838,0.142235848,0.857764152
54009,"Brooke County, West Virginia",23595,2754,20841,9327,15612,0.116719644,0.883280356
54011,"Cabell County, West Virginia",95342,12550,82792,36420,59466,0.13163139,0.86836861
54013,"Calhoun County, West Virginia",7560,1492,6068,3705,3341,0.197354497,0.802645503
54015,"Clay County, West Virginia",9163,1352,7811,4251,4733,0.147549929,0.852450071
54017,"Doddridge County, West Virginia",7736,1563,6173,3246,4163,0.202042399,0.797957601
54019,"Fayette County, West Virginia",44289,6929,37360,20483,23233,0.156449683,0.843550317
54021,"Gilmer County, West Virginia",7073,1052,6021,2867,4205,0.148734625,0.851265375
54023,"Grant County, West Virginia",11716,1281,10435,4959,7421,0.109337658,0.890662342
54025,"Greenbrier County, West Virginia",34982,5088,29894,13795,21907,0.145446229,0.854553771
54027,"Hampshire County, West Virginia",23152,4733,18419,9407,11404,0.204431583,0.795568417
54029,"Hancock County, West Virginia",30099,3561,26538,11096,20776,0.118309578,0.881690422
54031,"Hardy County, West Virginia",13897,1860,12037,5571,8632,0.133841836,0.866158164
